user_id,estado,data_cadastro,valor_ultima_compra
user_01101,PE,2024-01-23 20:35:15.471168,127.71
user_01102,GO,2024-01-23 20:35:15.471168,474.59
user_01103,DF,2024-01-23 20:35:15.471168,576.44
user_01104,AM,2024-01-24 20:35:15.471168,46.54
user_01105,SP,2024-01-24 20:35:15.471168,240.42
user_01106,MG,2024-01-24 20:35:15.471168,600.34
user_01107,RS,2024-01-24 20:35:15.471168,210.75
user_01108,PR,2024-01-24 20:35:15.471168,438.45
user_01109,SP,2024-01-24 20:35:15.471168,324.06
user_01110,SC,2024-01-25 20:35:15.471168,321.61
user_01111,SP,2024-01-25 20:35:15.471168,196.95
user_01112,SP,2024-01-25 20:35:15.471168,92.46
user_01113,RJ,2024-01-25 20:35:15.471168,99.76
user_01114,BA,2024-01-25 20:35:15.471168,431.59
user_01115,BA,2024-01-25 20:35:15.471168,248.53
user_01116,SP,2024-01-25 20:35:15.471168,219.03
user_01117,GO,2024-01-25 20:35:15.471168,174.32
user_01118,MG,2024-01-25 20:35:15.471168,191.68
user_01119,SP,2024-01-25 20:35:15.471168,565.4
user_01120,GO,2024-01-26 20:35:15.471168,187.13
user_01121,PE,2024-01-26 20:35:15.471168,83.69
user_01122,GO,2024-01-26 20:35:15.471168,443.6
user_01123,SC,2024-01-26 20:35:15.471168,207.7
user_01124,PR,2024-01-27 20:35:15.471168,250.92
user_01125,BA,2024-01-27 20:35:15.471168,885.42
user_01126,SP,2024-01-27 20:35:15.471168,240.7
user_01127,RJ,2024-01-27 20:35:15.471168,308.38
user_01128,MG,2024-01-28 20:35:15.471168,95.28
user_01129,MG,2024-01-28 20:35:15.471168,205.26
user_01130,RS,2024-01-28 20:35:15.471168,398.47
user_01131,RJ,2024-01-28 20:35:15.471168,70.51
user_01132,SP,2024-01-28 20:35:15.471168,287.34
user_01133,SP,2024-01-28 20:35:15.471168,265.24
user_01134,PR,2024-01-28 20:35:15.471168,252.91
user_01135,SP,2024-01-28 20:35:15.471168,561.0
user_01136,GO,2024-01-29 20:35:15.471168,319.75
user_01137,RJ,2024-01-29 20:35:15.471168,798.28
user_01138,RJ,2024-01-29 20:35:15.471168,110.51
user_01139,BA,2024-01-29 20:35:15.471168,272.8
user_01140,SC,2024-01-30 20:35:15.471168,261.8
user_01141,MG,2024-01-30 20:35:15.471168,104.02
user_01142,PR,2024-01-30 20:35:15.471168,525.86
user_01143,BA,2024-01-30 20:35:15.471168,1066.6943085466298
user_01144,MG,2024-01-30 20:35:15.471168,241.39
user_01145,GO,2024-01-30 20:35:15.471168,366.51
user_01146,SC,2024-01-30 20:35:15.471168,261.81
user_01147,PR,2024-01-30 20:35:15.471168,138.26
user_01148,GO,2024-01-30 20:35:15.471168,57.02
user_01149,GO,2024-01-31 20:35:15.471168,139.13
user_01150,RS,2024-01-31 20:35:15.471168,80.35
user_01151,SC,2024-01-31 20:35:15.471168,956.5
user_01152,PR,2024-01-31 20:35:15.471168,223.17
user_01153,PR,2024-01-31 20:35:15.471168,185.54
user_01154,PR,2024-01-31 20:35:15.471168,498.36
user_01155,RS,2024-02-01 20:35:15.471168,99.74
user_01156,SP,2024-02-01 20:35:15.471168,132.49
user_01157,GO,2024-02-01 20:35:15.471168,258.39
user_01158,GO,2024-02-01 20:35:15.471168,557.25
user_01159,SP,2024-02-01 20:35:15.471168,365.53
user_01160,SC,2024-02-01 20:35:15.471168,298.47
user_01161,SP,2024-02-01 20:35:15.471168,260.47
user_01162,MG,2024-02-01 20:35:15.471168,337.04
user_01163,RS,2024-02-01 20:35:15.471168,287.53
user_01164,SP,2024-02-02 20:35:15.471168,107.34
user_01165,SC,2024-02-02 20:35:15.471168,253.88
user_01166,SC,2024-02-02 20:35:15.471168,103.65
user_01167,RJ,2024-02-02 20:35:15.471168,261.09
user_01168,SP,2024-02-02 20:35:15.471168,166.58
user_01169,MG,2024-02-02 20:35:15.471168,1055.2706822083676
user_01170,PR,2024-02-03 20:35:15.471168,237.01
user_01171,CE,2024-02-03 20:35:15.471168,79.57
user_01172,PR,2024-02-03 20:35:15.471168,219.79
user_01173,MG,2024-02-03 20:35:15.471168,370.73
user_01174,PR,2024-02-03 20:35:15.471168,933.27
user_01175,RJ,2024-02-03 20:35:15.471168,152.69
user_01176,RS,2024-02-03 20:35:15.471168,69.0
user_01177,SP,2024-02-04 20:35:15.471168,470.35
user_01178,RS,2024-02-04 20:35:15.471168,81.09
user_01179,RJ,2024-02-04 20:35:15.471168,172.62
user_01180,PE,2024-02-04 20:35:15.471168,199.12
user_01181,MG,2024-02-04 20:35:15.471168,231.43
user_01182,PR,2024-02-05 20:35:15.471168,424.68
user_01183,DF,2024-02-05 20:35:15.471168,141.61
user_01184,SP,2024-02-05 20:35:15.471168,196.57
user_01185,DF,2024-02-05 20:35:15.471168,241.91
user_01186,PR,2024-02-05 20:35:15.471168,275.8
user_01187,SP,2024-02-05 20:35:15.471168,264.61
user_01188,MG,2024-02-06 20:35:15.471168,346.82
user_01189,RS,2024-02-06 20:35:15.471168,480.62
user_01190,SP,2024-02-06 20:35:15.471168,334.99
user_01191,BA,2024-02-06 20:35:15.471168,351.73
user_01192,MG,2024-02-07 20:35:15.471168,69.01
user_01193,PR,2024-02-07 20:35:15.471168,254.72
user_01194,SP,2024-02-07 20:35:15.471168,359.1
user_01195,GO,2024-02-07 20:35:15.471168,438.41
user_01196,CE,2024-02-07 20:35:15.471168,140.63
user_01197,PE,2024-02-07 20:35:15.471168,144.43
user_01198,RS,2024-02-08 20:35:15.471168,154.58
user_01199,SP,2024-02-08 20:35:15.471168,375.83
user_01200,RS,2024-02-08 20:35:15.471168,559.53
user_01201,SP,2024-02-08 20:35:15.471168,176.63
user_01202,SP,2024-02-08 20:35:15.471168,505.92
user_01203,MG,2024-02-08 20:35:15.471168,270.1
user_01204,RJ,2024-02-08 20:35:15.471168,221.53
user_01205,RS,2024-02-08 20:35:15.471168,206.62
user_01206,PR,2024-02-09 20:35:15.471168,444.65
user_01207,RJ,2024-02-09 20:35:15.471168,317.5
user_01208,MG,2024-02-09 20:35:15.471168,1461.0463267861658
user_01209,AM,2024-02-09 20:35:15.471168,123.74
user_01210,RJ,2024-02-09 20:35:15.471168,370.36
user_01211,RJ,2024-02-09 20:35:15.471168,160.23
user_01212,SP,2024-02-09 20:35:15.471168,122.07
user_01213,SC,2024-02-09 20:35:15.471168,242.57
user_01214,PR,2024-02-10 20:35:15.471168,273.11
user_01215,SP,2024-02-10 20:35:15.471168,1375.5741839112914
user_01216,SP,2024-02-10 20:35:15.471168,211.17
user_01217,PR,2024-02-10 20:35:15.471168,99.07
user_01218,PR,2024-02-10 20:35:15.471168,304.42
user_01219,MG,2024-02-10 20:35:15.471168,46.54
user_01220,PE,2024-02-10 20:35:15.471168,227.34
user_01221,SP,2024-02-10 20:35:15.471168,247.85
user_01222,RJ,2024-02-10 20:35:15.471168,462.05
user_01223,DF,2024-02-10 20:35:15.471168,533.2
user_01224,RJ,2024-02-10 20:35:15.471168,163.55
user_01225,PR,2024-02-11 20:35:15.471168,216.92
user_01226,MG,2024-02-11 20:35:15.471168,132.57
user_01227,MG,2024-02-11 20:35:15.471168,99.24
user_01228,CE,2024-02-11 20:35:15.471168,313.54
user_01229,RJ,2024-02-12 20:35:15.471168,88.33
user_01230,GO,2024-02-12 20:35:15.471168,175.62
user_01231,SP,2024-02-12 20:35:15.471168,110.37
user_01232,SP,2024-02-12 20:35:15.471168,379.84
user_01233,SP,2024-02-12 20:35:15.471168,1294.8898003890392
user_01234,PR,2024-02-12 20:35:15.471168,86.38
user_01235,MG,2024-02-12 20:35:15.471168,55.57
user_01236,GO,2024-02-13 20:35:15.471168,221.43
user_01237,RJ,2024-02-13 20:35:15.471168,247.78
user_01238,PE,2024-02-13 20:35:15.471168,291.47
user_01239,SP,2024-02-14 20:35:15.471168,171.22
user_01240,GO,2024-02-14 20:35:15.471168,208.41
user_01241,RS,2024-02-14 20:35:15.471168,328.33
user_01242,RS,2024-02-14 20:35:15.471168,562.47
user_01243,SC,2024-02-14 20:35:15.471168,51.21
user_01244,RS,2024-02-14 20:35:15.471168,182.15
user_01245,PR,2024-02-15 20:35:15.471168,290.34
user_01246,SP,2024-02-15 20:35:15.471168,117.4
user_01247,SP,2024-02-15 20:35:15.471168,977.44
user_01248,DF,2024-02-15 20:35:15.471168,147.18
user_01249,PR,2024-02-15 20:35:15.471168,236.74
user_01250,SC,2024-02-15 20:35:15.471168,381.77
user_01251,RJ,2024-02-15 20:35:15.471168,152.47
user_01252,SP,2024-02-15 20:35:15.471168,55.85
user_01253,SP,2024-02-16 20:35:15.471168,173.66
user_01254,PR,2024-02-16 20:35:15.471168,557.55
user_01255,RJ,2024-02-16 20:35:15.471168,186.88
user_01256,SP,2024-02-16 20:35:15.471168,124.32
user_01257,RJ,2024-02-16 20:35:15.471168,513.13
user_01258,SP,2024-02-17 20:35:15.471168,187.8
user_01259,BA,2024-02-17 20:35:15.471168,162.69
user_01260,MG,2024-02-17 20:35:15.471168,275.77
user_01261,SC,2024-02-17 20:35:15.471168,453.32
user_01262,MG,2024-02-17 20:35:15.471168,1384.593394997964
user_01263,RJ,2024-02-18 20:35:15.471168,474.28
user_01264,SP,2024-02-18 20:35:15.471168,618.86
user_01265,SP,2024-02-18 20:35:15.471168,163.24
user_01266,MG,2024-02-18 20:35:15.471168,107.7
user_01267,RJ,2024-02-19 20:35:15.471168,257.2
user_01268,PR,2024-02-19 20:35:15.471168,266.6
user_01269,MG,2024-02-19 20:35:15.471168,103.25
user_01270,PR,2024-02-19 20:35:15.471168,212.67
user_01271,GO,2024-02-20 20:35:15.471168,336.79
user_01272,RS,2024-02-20 20:35:15.471168,326.46
user_01273,SP,2024-02-20 20:35:15.471168,366.29
user_01274,RJ,2024-02-21 20:35:15.471168,308.82
user_01275,SP,2024-02-21 20:35:15.471168,163.1
user_01276,SP,2024-02-21 20:35:15.471168,162.21
user_01277,CE,2024-02-21 20:35:15.471168,93.77
user_01278,SP,2024-02-21 20:35:15.471168,1214.4271806533193
user_01279,RJ,2024-02-21 20:35:15.471168,247.34
user_01280,PR,2024-02-21 20:35:15.471168,204.41
user_01281,RS,2024-02-22 20:35:15.471168,116.39
user_01282,BA,2024-02-22 20:35:15.471168,1379.2278736545632
user_01283,SP,2024-02-22 20:35:15.471168,103.68
user_01284,MG,2024-02-22 20:35:15.471168,173.63
user_01285,RJ,2024-02-22 20:35:15.471168,341.27
user_01286,SP,2024-02-22 20:35:15.471168,395.51
user_01287,MG,2024-02-22 20:35:15.471168,526.55
user_01288,SP,2024-02-23 20:35:15.471168,1185.901495637268
user_01289,SP,2024-02-23 20:35:15.471168,366.84
user_01290,MG,2024-02-23 20:35:15.471168,105.13
user_01291,SP,2024-02-23 20:35:15.471168,199.23
user_01292,BA,2024-02-23 20:35:15.471168,313.02
user_01293,PR,2024-02-23 20:35:15.471168,1122.0472862463012
user_01294,SC,2024-02-23 20:35:15.471168,79.98
user_01295,SP,2024-02-24 20:35:15.471168,640.38
user_01296,SP,2024-02-24 20:35:15.471168,282.57
user_01297,SP,2024-02-24 20:35:15.471168,478.31
user_01298,PR,2024-02-25 20:35:15.471168,225.52
user_01299,RS,2024-02-25 20:35:15.471168,124.72
user_01300,SP,2024-02-25 20:35:15.471168,446.17
user_01301,DF,2024-02-25 20:35:15.471168,413.04
user_01302,SP,2024-02-25 20:35:15.471168,532.53
user_01303,RJ,2024-02-25 20:35:15.471168,242.1
user_01304,RS,2024-02-25 20:35:15.471168,151.43
user_01305,GO,2024-02-25 20:35:15.471168,70.31
user_01306,RS,2024-02-25 20:35:15.471168,471.3
user_01307,SC,2024-02-25 20:35:15.471168,343.47
user_01308,MG,2024-02-26 20:35:15.471168,113.0
user_01309,SC,2024-02-26 20:35:15.471168,159.04
user_01310,SP,2024-02-26 20:35:15.471168,168.44
user_01311,GO,2024-02-26 20:35:15.471168,74.71
user_01312,RJ,2024-02-26 20:35:15.471168,127.21
user_01313,SC,2024-02-26 20:35:15.471168,98.78
user_01314,RJ,2024-02-27 20:35:15.471168,175.92
user_01315,PR,2024-02-27 20:35:15.471168,135.51
user_01316,RJ,2024-02-27 20:35:15.471168,66.58
user_01317,RS,2024-02-27 20:35:15.471168,1364.5067106464844
user_01318,SP,2024-02-27 20:35:15.471168,666.49
user_01319,SP,2024-02-27 20:35:15.471168,131.21
user_01320,SP,2024-02-27 20:35:15.471168,304.28
user_01321,SP,2024-02-28 20:35:15.471168,341.71
user_01322,GO,2024-02-28 20:35:15.471168,634.52
user_01323,SP,2024-02-28 20:35:15.471168,127.12
user_01324,CE,2024-02-28 20:35:15.471168,586.21
user_01325,MG,2024-02-28 20:35:15.471168,157.85
user_01326,SP,2024-02-28 20:35:15.471168,84.04
user_01327,SC,2024-02-29 20:35:15.471168,436.73
user_01328,PR,2024-02-29 20:35:15.471168,687.19
user_01329,RJ,2024-02-29 20:35:15.471168,1209.836146078634
user_01330,BA,2024-03-01 20:35:15.471168,93.71
user_01331,RS,2024-03-01 20:35:15.471168,428.01
user_01332,SP,2024-03-01 20:35:15.471168,176.3
user_01333,AM,2024-03-01 20:35:15.471168,457.92
user_01334,CE,2024-03-02 20:35:15.471168,75.46
user_01335,PR,2024-03-02 20:35:15.471168,89.1
user_01336,SP,2024-03-02 20:35:15.471168,131.54
user_01337,PR,2024-03-03 20:35:15.471168,260.65
user_01338,SP,2024-03-03 20:35:15.471168,146.52
user_01339,SP,2024-03-03 20:35:15.471168,414.57
user_01340,MG,2024-03-04 20:35:15.471168,556.42
user_01341,RJ,2024-03-04 20:35:15.471168,395.31
user_01342,GO,2024-03-04 20:35:15.471168,893.4
user_01343,RS,2024-03-04 20:35:15.471168,341.27
user_01344,RS,2024-03-04 20:35:15.471168,92.43
user_01345,RJ,2024-03-05 20:35:15.471168,728.29
user_01346,MG,2024-03-05 20:35:15.471168,150.79
user_01347,MG,2024-03-05 20:35:15.471168,506.91
user_01348,CE,2024-03-05 20:35:15.471168,861.77
user_01349,SP,2024-03-05 20:35:15.471168,352.61
user_01350,GO,2024-03-05 20:35:15.471168,73.93
user_01351,BA,2024-03-05 20:35:15.471168,117.38
user_01352,RJ,2024-03-05 20:35:15.471168,705.0
user_01353,RS,2024-03-06 20:35:15.471168,213.73
user_01354,RJ,2024-03-06 20:35:15.471168,260.78
user_01355,GO,2024-03-06 20:35:15.471168,449.02
user_01356,DF,2024-03-06 20:35:15.471168,427.12
user_01357,RJ,2024-03-06 20:35:15.471168,305.83
user_01358,MG,2024-03-06 20:35:15.471168,207.07
user_01359,BA,2024-03-06 20:35:15.471168,190.54
user_01360,DF,2024-03-06 20:35:15.471168,486.05
user_01361,SP,2024-03-06 20:35:15.471168,381.02
user_01362,PR,2024-03-06 20:35:15.471168,199.17
user_01363,PR,2024-03-06 20:35:15.471168,581.55
user_01364,RS,2024-03-07 20:35:15.471168,220.69
user_01365,SP,2024-03-07 20:35:15.471168,123.8
user_01366,RS,2024-03-07 20:35:15.471168,133.33
user_01367,DF,2024-03-07 20:35:15.471168,111.83
user_01368,SP,2024-03-07 20:35:15.471168,196.78
user_01369,SP,2024-03-07 20:35:15.471168,656.54
user_01370,CE,2024-03-07 20:35:15.471168,128.5
user_01371,SP,2024-03-08 20:35:15.471168,284.51
user_01372,GO,2024-03-08 20:35:15.471168,144.7
user_01373,RJ,2024-03-08 20:35:15.471168,198.69
user_01374,SP,2024-03-08 20:35:15.471168,73.11
user_01375,GO,2024-03-08 20:35:15.471168,205.11
user_01376,RJ,2024-03-09 20:35:15.471168,209.57
user_01377,RJ,2024-03-09 20:35:15.471168,376.99
user_01378,MG,2024-03-09 20:35:15.471168,292.55
user_01379,BA,2024-03-10 20:35:15.471168,93.81
user_01380,SP,2024-03-10 20:35:15.471168,582.52
user_01381,MG,2024-03-10 20:35:15.471168,289.53
user_01382,PE,2024-03-10 20:35:15.471168,286.78
user_01383,MG,2024-03-10 20:35:15.471168,242.9
user_01384,PR,2024-03-10 20:35:15.471168,161.71
user_01385,MG,2024-03-10 20:35:15.471168,291.27
user_01386,RS,2024-03-11 20:35:15.471168,357.98
user_01387,SP,2024-03-11 20:35:15.471168,60.49
user_01388,PE,2024-03-11 20:35:15.471168,159.01
user_01389,RJ,2024-03-12 20:35:15.471168,199.55
user_01390,SP,2024-03-12 20:35:15.471168,300.35
user_01391,SP,2024-03-12 20:35:15.471168,635.65
user_01392,SP,2024-03-12 20:35:15.471168,131.97
user_01393,RJ,2024-03-12 20:35:15.471168,164.29
user_01394,MG,2024-03-12 20:35:15.471168,162.39
user_01395,SC,2024-03-12 20:35:15.471168,128.87
user_01396,RJ,2024-03-13 20:35:15.471168,185.35
user_01397,SP,2024-03-13 20:35:15.471168,453.34
user_01398,PR,2024-03-13 20:35:15.471168,105.31
user_01399,RS,2024-03-13 20:35:15.471168,344.55
user_01400,SP,2024-03-13 20:35:15.471168,62.71
user_01401,SP,2024-03-13 20:35:15.471168,156.17
user_01402,SP,2024-03-13 20:35:15.471168,187.99
user_01403,RS,2024-03-14 20:35:15.471168,934.38
user_01404,PR,2024-03-14 20:35:15.471168,196.4
user_01405,RJ,2024-03-14 20:35:15.471168,42.06
user_01406,SC,2024-03-14 20:35:15.471168,49.45
user_01407,SC,2024-03-14 20:35:15.471168,251.44
user_01408,BA,2024-03-14 20:35:15.471168,399.82
user_01409,GO,2024-03-14 20:35:15.471168,330.42
user_01410,SP,2024-03-15 20:35:15.471168,279.79
user_01411,SP,2024-03-16 20:35:15.471168,620.05
user_01412,MG,2024-03-16 20:35:15.471168,158.91
user_01413,SP,2024-03-16 20:35:15.471168,500.66
user_01414,RJ,2024-03-16 20:35:15.471168,66.31
user_01415,DF,2024-03-16 20:35:15.471168,118.63
user_01416,SP,2024-03-17 20:35:15.471168,57.65
user_01417,SP,2024-03-17 20:35:15.471168,196.39
user_01418,RJ,2024-03-17 20:35:15.471168,235.8
user_01419,DF,2024-03-17 20:35:15.471168,268.08
user_01420,MG,2024-03-18 20:35:15.471168,257.11
user_01421,RJ,2024-03-18 20:35:15.471168,116.51
user_01422,SP,2024-03-18 20:35:15.471168,210.15
user_01423,SP,2024-03-18 20:35:15.471168,73.85
user_01424,CE,2024-03-18 20:35:15.471168,728.21
user_01425,PE,2024-03-18 20:35:15.471168,191.92
user_01426,SP,2024-03-18 20:35:15.471168,165.49
user_01427,PE,2024-03-18 20:35:15.471168,872.32
user_01428,PR,2024-03-18 20:35:15.471168,90.58
user_01429,GO,2024-03-18 20:35:15.471168,99.44
user_01430,RJ,2024-03-18 20:35:15.471168,101.8
user_01431,RJ,2024-03-19 20:35:15.471168,231.76
user_01432,RJ,2024-03-19 20:35:15.471168,345.61
user_01433,PR,2024-03-19 20:35:15.471168,442.19
user_01434,SP,2024-03-19 20:35:15.471168,1490.6885521630975
user_01435,SP,2024-03-20 20:35:15.471168,40.47
user_01436,MG,2024-03-20 20:35:15.471168,398.21
user_01437,RS,2024-03-20 20:35:15.471168,156.69
user_01438,SP,2024-03-20 20:35:15.471168,153.07
user_01439,PR,2024-03-20 20:35:15.471168,149.04
user_01440,PE,2024-03-21 20:35:15.471168,118.27
user_01441,SP,2024-03-21 20:35:15.471168,941.64
user_01442,PR,2024-03-21 20:35:15.471168,480.02
user_01443,RJ,2024-03-21 20:35:15.471168,249.28
user_01444,GO,2024-03-21 20:35:15.471168,721.13
user_01445,SP,2024-03-21 20:35:15.471168,72.96
user_01446,PR,2024-03-21 20:35:15.471168,84.39
user_01447,SC,2024-03-21 20:35:15.471168,42.85
user_01448,DF,2024-03-22 20:35:15.471168,139.84
user_01449,PR,2024-03-22 20:35:15.471168,278.48
user_01450,RJ,2024-03-22 20:35:15.471168,265.68
user_01451,PR,2024-03-22 20:35:15.471168,275.74
user_01452,GO,2024-03-22 20:35:15.471168,79.13
user_01453,BA,2024-03-22 20:35:15.471168,465.23
user_01454,SP,2024-03-22 20:35:15.471168,296.4
user_01455,DF,2024-03-22 20:35:15.471168,439.85
user_01456,PR,2024-03-23 20:35:15.471168,53.83
user_01457,PR,2024-03-23 20:35:15.471168,313.94
user_01458,SP,2024-03-24 20:35:15.471168,94.61
user_01459,PR,2024-03-24 20:35:15.471168,178.06
user_01460,MG,2024-03-24 20:35:15.471168,375.21
user_01461,PR,2024-03-24 20:35:15.471168,263.19
user_01462,SP,2024-03-24 20:35:15.471168,123.81
user_01463,PR,2024-03-25 20:35:15.471168,245.92
user_01464,AM,2024-03-25 20:35:15.471168,71.86
user_01465,SP,2024-03-25 20:35:15.471168,614.13
user_01466,CE,2024-03-25 20:35:15.471168,207.63
user_01467,RJ,2024-03-25 20:35:15.471168,598.75
user_01468,GO,2024-03-25 20:35:15.471168,160.58
user_01469,SC,2024-03-25 20:35:15.471168,160.96
user_01470,BA,2024-03-25 20:35:15.471168,132.77
user_01471,RS,2024-03-26 20:35:15.471168,493.21
user_01472,GO,2024-03-26 20:35:15.471168,138.72
user_01473,RJ,2024-03-26 20:35:15.471168,409.8
user_01474,MG,2024-03-26 20:35:15.471168,180.19
user_01475,PR,2024-03-26 20:35:15.471168,50.36
user_01476,SC,2024-03-26 20:35:15.471168,155.05
user_01477,RS,2024-03-26 20:35:15.471168,95.27
user_01478,SC,2024-03-26 20:35:15.471168,251.42
user_01479,RJ,2024-03-26 20:35:15.471168,94.41
user_01480,SC,2024-03-27 20:35:15.471168,513.26
user_01481,SP,2024-03-27 20:35:15.471168,227.5
user_01482,RJ,2024-03-27 20:35:15.471168,212.28
user_01483,SP,2024-03-27 20:35:15.471168,413.52
user_01484,MG,2024-03-27 20:35:15.471168,529.07
user_01485,MG,2024-03-28 20:35:15.471168,240.79
user_01486,MG,2024-03-28 20:35:15.471168,132.03
user_01487,PR,2024-03-28 20:35:15.471168,59.19
user_01488,MG,2024-03-28 20:35:15.471168,141.34
user_01489,RJ,2024-03-28 20:35:15.471168,149.34
user_01490,SP,2024-03-28 20:35:15.471168,266.57
user_01491,MG,2024-03-28 20:35:15.471168,185.65
user_01492,SP,2024-03-28 20:35:15.471168,424.26
user_01493,SP,2024-03-28 20:35:15.471168,149.85
user_01494,PR,2024-03-28 20:35:15.471168,233.78
user_01495,PR,2024-03-29 20:35:15.471168,630.93
user_01496,PR,2024-03-29 20:35:15.471168,321.65
user_01497,RJ,2024-03-29 20:35:15.471168,233.22
user_01498,MG,2024-03-29 20:35:15.471168,151.18
user_01499,GO,2024-03-29 20:35:15.471168,147.44
user_01500,RJ,2024-03-29 20:35:15.471168,123.9
user_01501,RJ,2024-03-30 20:35:15.471168,158.73
user_01502,SP,2024-03-30 20:35:15.471168,447.88
user_01503,MG,2024-03-30 20:35:15.471168,204.89
user_01504,MG,2024-03-30 20:35:15.471168,83.11
user_01505,MG,2024-03-30 20:35:15.471168,1174.7425911540504
user_01506,BA,2024-03-30 20:35:15.471168,316.07
user_01507,RJ,2024-03-31 20:35:15.471168,79.4
user_01508,PR,2024-03-31 20:35:15.471168,171.83
user_01509,RS,2024-03-31 20:35:15.471168,267.39
user_01510,SC,2024-03-31 20:35:15.471168,956.88
user_01511,RS,2024-03-31 20:35:15.471168,100.84
user_01512,PE,2024-03-31 20:35:15.471168,534.23
user_01513,SP,2024-03-31 20:35:15.471168,749.64
user_01514,SP,2024-03-31 20:35:15.471168,147.98
user_01515,SP,2024-04-01 20:35:15.471168,195.98
user_01516,PR,2024-04-01 20:35:15.471168,106.8
user_01517,GO,2024-04-01 20:35:15.471168,207.94
user_01518,SP,2024-04-01 20:35:15.471168,237.63
user_01519,DF,2024-04-01 20:35:15.471168,414.77
user_01520,SP,2024-04-01 20:35:15.471168,585.31
user_01521,DF,2024-04-01 20:35:15.471168,134.49
user_01522,MG,2024-04-01 20:35:15.471168,50.71
user_01523,SP,2024-04-01 20:35:15.471168,240.57
user_01524,RJ,2024-04-01 20:35:15.471168,309.46
user_01525,MG,2024-04-02 20:35:15.471168,298.73
user_01526,MG,2024-04-02 20:35:15.471168,188.42
user_01527,MG,2024-04-02 20:35:15.471168,270.37
user_01528,SC,2024-04-02 20:35:15.471168,822.51
user_01529,RJ,2024-04-02 20:35:15.471168,332.08
user_01530,MG,2024-04-02 20:35:15.471168,181.51
user_01531,PR,2024-04-02 20:35:15.471168,164.0
user_01532,RS,2024-04-02 20:35:15.471168,213.6
user_01533,MG,2024-04-02 20:35:15.471168,906.32
user_01534,RJ,2024-04-03 20:35:15.471168,211.32
user_01535,SP,2024-04-03 20:35:15.471168,240.85
user_01536,SP,2024-04-03 20:35:15.471168,166.36
user_01537,PR,2024-04-04 20:35:15.471168,589.45
user_01538,SP,2024-04-04 20:35:15.471168,1460.863710265533
user_01539,RJ,2024-04-04 20:35:15.471168,350.9
user_01540,RS,2024-04-04 20:35:15.471168,261.44
user_01541,SP,2024-04-04 20:35:15.471168,252.0
user_01542,BA,2024-04-04 20:35:15.471168,36.33
user_01543,MG,2024-04-04 20:35:15.471168,444.13
user_01544,PE,2024-04-04 20:35:15.471168,272.42
user_01545,RJ,2024-04-05 20:35:15.471168,344.7
user_01546,SC,2024-04-05 20:35:15.471168,138.49
user_01547,BA,2024-04-05 20:35:15.471168,179.91
user_01548,SP,2024-04-05 20:35:15.471168,176.12
user_01549,PR,2024-04-06 20:35:15.471168,554.07
user_01550,PE,2024-04-06 20:35:15.471168,180.73
user_01551,PR,2024-04-06 20:35:15.471168,1466.4812742835397
user_01552,SC,2024-04-06 20:35:15.471168,345.4
user_01553,GO,2024-04-06 20:35:15.471168,88.19
user_01554,SP,2024-04-06 20:35:15.471168,220.78
user_01555,SP,2024-04-07 20:35:15.471168,145.28
user_01556,PR,2024-04-07 20:35:15.471168,42.29
user_01557,RJ,2024-04-07 20:35:15.471168,879.7
user_01558,SC,2024-04-07 20:35:15.471168,429.45
user_01559,DF,2024-04-08 20:35:15.471168,374.86
user_01560,MG,2024-04-08 20:35:15.471168,279.31
user_01561,SP,2024-04-08 20:35:15.471168,80.99
user_01562,SC,2024-04-08 20:35:15.471168,166.19
user_01563,MG,2024-04-08 20:35:15.471168,479.83
user_01564,SC,2024-04-08 20:35:15.471168,105.53
user_01565,RJ,2024-04-09 20:35:15.471168,32.28
user_01566,PR,2024-04-09 20:35:15.471168,204.04
user_01567,SP,2024-04-09 20:35:15.471168,218.46
user_01568,PR,2024-04-09 20:35:15.471168,272.72
user_01569,RJ,2024-04-09 20:35:15.471168,438.26
user_01570,BA,2024-04-09 20:35:15.471168,407.52
user_01571,SP,2024-04-09 20:35:15.471168,300.97
user_01572,RS,2024-04-10 20:35:15.471168,636.78
user_01573,GO,2024-04-10 20:35:15.471168,72.59
user_01574,SP,2024-04-10 20:35:15.471168,366.38
user_01575,SP,2024-04-10 20:35:15.471168,403.93
user_01576,SP,2024-04-10 20:35:15.471168,90.77
user_01577,PR,2024-04-10 20:35:15.471168,73.53
user_01578,PR,2024-04-10 20:35:15.471168,134.73
user_01579,RJ,2024-04-10 20:35:15.471168,144.14
user_01580,SP,2024-04-11 20:35:15.471168,447.08
user_01581,MG,2024-04-11 20:35:15.471168,149.66
user_01582,BA,2024-04-11 20:35:15.471168,123.34
user_01583,RJ,2024-04-11 20:35:15.471168,150.01
user_01584,CE,2024-04-11 20:35:15.471168,598.79
user_01585,SP,2024-04-11 20:35:15.471168,247.26
user_01586,PR,2024-04-12 20:35:15.471168,212.0
user_01587,RJ,2024-04-12 20:35:15.471168,224.08
user_01588,RJ,2024-04-12 20:35:15.471168,687.9
user_01589,RS,2024-04-12 20:35:15.471168,134.38
user_01590,PR,2024-04-12 20:35:15.471168,700.93
user_01591,AM,2024-04-12 20:35:15.471168,289.57
user_01592,SP,2024-04-12 20:35:15.471168,215.22
user_01593,SP,2024-04-13 20:35:15.471168,1120.9264735323732
